BA,Iguaí,-14.752754,-40.089417,false
BA,Ilhéus,-14.793045,-39.04602,false
BA,Inhambupe,-11.780955,-38.355048,false
BA,Ipecaetá,-12.302846,-39.306921,false
BA,Ipiaú,-14.12263,-39.735252,false
BA,Ipirá,-12.1577789,-39.7389039,false
BA,Ipupiara,-11.821881,-42.617913,false
BA,Irajuba,-13.256331,-40.08482,false
BA,Iramaia,-13.290186,-40.959471,false
BA,Iraquara,-12.24288,-41.615504,false
BA,Irará,-12.050449,-38.763139,false
BA,Irecê,-11.303317,-41.853462,false
BA,Itabela,-16.573188,-39.559318,false
BA,Itaberaba,-12.5108686,-40.3106221,false
BA,Itabuna,-14.7876,-39.2782,false
BA,Itacaré,-14.278422,-38.99591,false
BA,Itaeté,-12.983121,-40.96774,false
BA,Itagi,-14.1615,-40.013112,false
BA,Itagibá,-14.278239,-39.844945,false
BA,Itagimirim,-16.081919,-39.613317,false
BA,Itaguaçu da Bahia,-11.014672,-42.399671,false
BA,Itaju do Colônia,-15.136598,-39.728298,false
BA,Itajuípe,-14.678766,-39.369823,false
BA,Itamaraju,-17.0351619,-39.5302001,false
BA,Itamari,-13.778192,-39.682959,false
BA,Itambé,0,0,false
BA,Itanagra,-12.261435,-38.043595,false
BA,Itanhém,-17.164207,-40.332139,false
BA,Itaparica,0,0,false
BA,Itapé,-14.887641,-39.423858,false
BA,Itapebi,-15.955063,-39.532863,false
BA,Itapetinga,-15.2451518,-40.2458578,false
BA,Itapicuru,-11.308836,-38.226229,false
BA,Itapitanga,-14.413932,-39.565654,false
BA,Itaquara,-13.44589,-39.937767,false
BA,Itarantim,-15.652819,-40.06496,false
BA,Itatim,-12.709888,-39.695199,false
BA,Itiruçu,-13.529043,-40.147186,false
BA,Itiúba,-10.694761,-39.844616,false
BA,Itororó,-15.109988,-40.068401,false
BA,Ituaçu,-13.810651,-41.300284,false
BA,Ituberá,-13.724936,-39.148059,false
BA,Iuiú,-14.405424,-43.559547,false
BA,Jaborandi,0,0,false
BA,Jacaraci,-14.85409,-42.432878,false
BA,Jacobina,-11.181217,-40.511693,false
BA,Jaguaquara,-13.524834,-39.964009,false
BA,Jaguarari,-10.256859,-40.199938,false
BA,Jaguaripe,-13.110924,-38.893891,false
BA,Jandaíra,0,0,false
BA,Jequié,-13.850888,-40.087704,false
BA,Jeremoabo,-10.06848,-38.347097,false
BA,Jiquiriçá,-13.262101,-39.57365,false
BA,Jitaúna,-14.013085,-39.896892,false
BA,João Dourado,-11.348642,-41.654799,false
BA,Juazeiro,-9.4201,-40.4979,false
BA,Jucuruçu,-16.848752,-40.164074,false
BA,Jussara,0,0,false
BA,Jussari,-15.19201,-39.490962,false
BA,Jussiape,-13.515514,-41.588209,false
BA,Lafaiete Coutinho,-13.6541,-40.21189,false
BA,Lagoa Real,-14.033443,-42.132764,false
BA,Laje,-13.167327,-39.421264,false
BA,Lajedão,-17.609165,-40.344825,false
BA,Lajedinho,-12.352889,-40.904752,false
BA,Lajedo do Tabocal,-13.466286,-40.220429,false
BA,Lamarão,0,0,false
BA,Lapão,-11.385096,-41.828615,false
BA,Lauro de Freitas,-12.89,-38.32,false
BA,Lençóis,-12.561604,-41.392825,false
BA,Licínio de Almeida,-14.684215,-42.509527,false
BA,Livramento de Nossa Senhora,-13.636868,-41.843187,false
BA,Luís Eduardo Magalhães,0,0,false
BA,Macajuba,-12.132592,-40.357058,false
BA,Macarani,-15.564563,-40.420888,false
BA,Macaúbas,-13.018601,-42.694515,false
BA,Macururé,-9.162258,-39.051784,false
BA,Madre de Deus,0,0,false
BA,Maetinga,-14.662335,-41.49146,false
BA,Maiquinique,-15.623985,-40.258722,false
BA,Mairi,-11.710704,-40.143732,false
BA,Malhada,0,0,false
BA,Malhada de Pedras,-14.384673,-41.88422,false
BA,Manoel Vitorino,-14.147617,-40.239895,false
BA,Mansidão,-10.722707,-44.042798,false
BA,Maracás,-13.435468,-40.432333,false
BA,Maragogipe,-12.77602,-38.917519,false
BA,Maraú,-14.103549,-39.013656,false
BA,Marcionílio Souza,-13.006437,-40.529457,false
BA,Mascote,-15.554159,-39.301602,false
BA,Mata de São João,-12.530685,-38.300898,false
BA,Matina,-13.910917,-42.843914,false
BA,Medeiros Neto,-17.370676,-40.223776,false
BA,Miguel Calmon,-11.429891,-40.603084,false
BA,Milagres,0,0,false
BA,Mirangaba,-10.960983,-40.573996,false
BA,Mirante,-14.238469,-40.771799,false
BA,Monte Santo,-10.437413,-39.332077,false
BA,Morpará,-11.556892,-43.276566,false
BA,Morro do Chapéu,0,0,false
BA,Mortugaba,-15.022454,-42.372663,false
BA,Mucugê,-13.0053,-41.370271,false
BA,Mucuri,0,0,false
BA,Mulungu do Morro,-11.964776,-41.637352,false
BA,Mundo Novo,0,0,false
BA,Muniz Ferreira,-13.009227,-39.109247,false
BA,Muquém de São Francisco,-12.063376,-43.543808,false
BA,Muritiba,-12.632901,-38.992052,false
BA,Mutuípe,-13.228381,-39.504367,false
BA,Nazaré,0,0,false
BA,Nilo Peçanha,-13.603992,-39.109111,false
BA,Nordestina,0,0,false
BA,Nova Canaã,-14.791242,-40.1458,false
BA,Nova Fátima,0,0,false
BA,Nova Ibiá,-13.811995,-39.618174,false
BA,Nova Itarana,-13.024055,-40.065267,false
BA,Nova Redenção,-12.815001,-41.074785,false
BA,Nova Soure,-11.232948,-38.487103,false
BA,Nova Viçosa,-17.892648,-39.374331,false
BA,Novo Horizonte,0,0,false
BA,Novo Triunfo,-10.318235,-38.401374,false
BA,Olindina,-11.349693,-38.337863,false
BA,Oliveira dos Brejinhos,-12.313183,-42.896872,false
BA,Ouriçangas,-12.017497,-38.616624,false
BA,Ourolândia,-10.957848,-41.075576,false
BA,Palmas de Monte Alto,-14.267562,-43.16086,false
BA,Palmeiras,0,0,false
BA,Paramirim,-13.438849,-42.239502,false
BA,Paratinga,-12.686974,-43.179794,false
BA,Paripiranga,-10.6957841,-37.8648803,false
BA,Pau Brasil,-15.457226,-39.645794,false
BA,Paulo Afonso,-9.3982,-38.2217,false
BA,Pé de Serra,-11.831289,-39.611037,false
BA,Pedrão,-12.14914,-38.648715,false
BA,Pedro Alexandre,-10.012005,-37.893178,false
BA,Piatã,-13.146549,-41.770177,false
BA,Pilão Arcado,-10.0004862,-42.4797105,false
BA,Pindaí,-14.492128,-42.685984,false
BA,Pindobaçu,-10.743338,-40.367472,false
BA,Pintadas,-11.811712,-39.900859,false
BA,Piraí do Norte,-13.758962,-39.383592,false
BA,Piripá,-14.944379,-41.716841,false
BA,Piritiba,-11.713635,-40.543897,false
BA,Planaltino,-13.261789,-40.369519,false
BA,Planalto,0,0,false
BA,Poções,-14.523391,-40.363354,false
BA,Pojuca,-12.430336,-38.337436,false
BA,Ponto Novo,-10.8653,-40.131144,false
BA,Porto Seguro,-16.4436,-39.0643,false
BA,Potiraguá,-15.59429,-39.863846,false
BA,Prado,0,0,false
BA,Presidente Dutra,0,0,false
BA,Presidente Jânio Quadros,-14.688485,-41.679792,false
BA,Presidente Tancredo Neves,-13.447064,-39.420267,false
BA,Queimadas,0,0,false
BA,Quijingue,-10.750519,-39.213694,false
BA,Quixabeira,-11.403061,-40.120045,false
BA,Rafael Jambeiro,-12.405257,-39.500658,false
BA,Remanso,-9.6241838,-42.0812594,false
BA,Retirolândia,-11.483198,-39.423358,false
BA,Riachão das Neves,-11.750755,-44.914259,false
BA,Riachão do Jacuípe,-11.8090926,-39.3817624,false
BA,Riacho de Santana,0,0,false
BA,Ribeira do Amparo,-11.042071,-38.424211,false
BA,Ribeira do Pombal,-10.837299,-38.538152,false
BA,Ribeirão do Largo,-15.450775,-40.744137,false
BA,Rio de Contas,-13.585218,-41.804764,false
BA,Rio do Antônio,-14.407144,-42.072103,false
BA,Rio do Pires,-13.11853,-42.290166,false
BA,Rio Real,-11.48137,-37.933243,false
BA,Rodelas,-8.850503,-38.772173,false
BA,Ruy Barbosa,0,0,false
BA,Salinas da Margarida,0,0,false
BA,Salvador,-12.98163556,-38.48207707,true
BA,Santa Bárbara,0,0,false
BA,Santa Brígida,-9.732273,-38.120935,false
BA,Santa Cruz Cabrália,-16.282529,-39.029495,false
BA,Santa Cruz da Vitória,-14.963975,-39.811503,false
BA,Santa Inês,0,0,false
BA,Santa Luzia,0,0,false
BA,Santa Maria da Vitória,-13.385867,-44.201057,false
BA,Santa Rita de Cássia,-11.006253,-44.525496,false
BA,Santa Teresinha,0,0,false
BA,Santaluz,-11.250826,-39.375005,false
BA,Santana,-0.055426,-51.1767672,false
BA,Santanópolis,-12.031109,-38.869372,false
BA,Santo Amaro,-12.547206,-38.713679,false
BA,Santo Antônio de Jesus,-12.961387,-39.258403,false
BA,Santo Estêvão,-12.4390283,-39.2503653,false
BA,São Desidério,-12.357196,-44.976881,false
BA,São Domingos,0,0,false
BA,São Felipe,0,0,false
BA,São Félix,-12.6073747,-38.9698684,false
BA,São Félix do Coribe,-13.401883,-44.183708,false
BA,São Francisco do Conde,-12.618345,-38.678601,false
BA,São Gabriel,0,0,false
BA,São Gonçalo dos Campos,-12.433096,-38.966294,false
BA,São José da Vitória,-15.078666,-39.343685,false
BA,São José do Jacuípe,-11.41368,-39.866934,false
BA,São Miguel das Matas,-13.043387,-39.457844,false
BA,São Sebastião do Passé,-12.512264,-38.490513,false
BA,Sapeaçu,-12.720764,-39.182426,false
BA,Sátiro Dias,-11.592928,-38.593822,false
BA,Saubara,-12.738664,-38.762473,false
BA,Saúde,0,0,false
BA,Seabra,-12.416905,-41.772159,false
BA,Sebastião Laranjeiras,-14.571002,-42.943438,false
BA,Senhor do Bonfim,-10.459354,-40.186532,false
BA,Sento Sé,-9.741378,-41.878563,false
BA,Serra do Ramalho,-13.565889,-43.592907,false
BA,Serra Dourada,0,0,false
BA,Serra Preta,-12.156039,-39.33049,false
BA,Serrinha,0,0,false
BA,Serrolândia,0,0,false
BA,Simões Filho,0,0,false
BA,Sítio do Mato,-13.080149,-43.468921,false
BA,Sítio do Quinto,-10.354453,-38.221325,false
BA,Sobradinho,0,0,false
BA,Souto Soares,-12.088046,-41.642717,false
BA,Tabocas do Brejo Velho,-12.702634,-44.007449,false
BA,Tanhaçu,-14.019662,-41.247271,false
BA,Tanque Novo,-13.548509,-42.493412,false
BA,Tanquinho,-11.967965,-39.103312,false
BA,Taperoá,0,0,false
BA,Tapiramutá,-11.84748,-40.792656,false
BA,Teixeira de Freitas,-17.5380281,-39.7365371,false
BA,Teodoro Sampaio,0,0,false
BA,Teofilândia,-11.482719,-38.991264,false
BA,Teolândia,-13.589639,-39.483986,false
BA,Terra Nova,0,0,false
BA,Tremedal,-14.973625,-41.414198,false
BA,Tucano,-10.958388,-38.789407,false
BA,Uauá,-9.833247,-39.479396,false
BA,Ubaíra,-13.271414,-39.665991,false
BA,Ubaitaba,-14.312023,-39.3218124,false
BA,Ubatã,-14.206336,-39.520696,false
BA,Uibaí,-11.33942,-42.135381,false
BA,Umburanas,0,0,false
BA,Una,-15.279076,-39.076507,false
BA,Urandi,-14.767799,-42.649766,false
BA,Uruçuca,-14.596268,-39.285085,false
